id,client_id,product_id,sale_date,quantity,total_amount
5927,7,24,2024-01-19,6,139393.00
5928,27,94,2023-09-09,2,81502.00
5929,28,13,2024-07-20,6,44158.85
5930,42,19,2023-06-30,5,78053.90
5931,17,144,2023-11-16,11,24356.00
5932,34,82,2024-05-16,11,567974.00
5933,13,67,2024-11-11,12,1029469.00
5934,22,11,2023-02-26,11,378623.45
5935,15,59,2023-01-17,11,910886.60
5936,14,93,2024-02-08,14,1336344.10
5937,39,148,2023-03-11,1,4786.00
5938,37,81,2023-01-04,11,1276451.35
5939,35,92,2023-03-02,10,888541.00
5940,7,47,2023-09-04,2,12246.00
5941,35,48,2024-03-04,6,83997.10
5942,15,121,2023-04-06,11,40637.00
5943,32,17,2024-05-25,5,70194.00
5944,18,22,2023-04-20,9,355076.00
5945,12,135,2024-04-16,10,16445.00
5946,42,56,2023-05-16,10,408393.60
5947,40,56,2023-02-03,12,515865.00
5948,9,90,2024-08-14,1,75142.15
5949,37,85,2023-10-25,5,183249.30
5950,42,20,2023-08-11,12,370001.00
5951,7,50,2024-08-15,14,149970.80
5952,8,72,2024-08-06,9,896982.00
5953,37,72,2023-01-18,7,662769.40
5954,15,148,2023-05-17,1,4546.70
5955,1,82,2024-07-11,14,686733.15
5956,40,111,2023-11-15,15,64278.00
5957,2,129,2024-06-22,4,13065.00
5958,31,27,2023-06-20,5,78429.15
5959,17,38,2023-10-09,12,317534.00
5960,30,75,2023-06-13,7,229379.00
5961,6,81,2023-10-17,8,977188.00
5962,46,27,2023-11-21,15,247672.00
5963,49,7,2024-09-19,7,136631.00
5964,24,10,2023-08-10,5,160165.00
5965,33,79,2024-11-06,4,264587.00
5966,32,74,2023-05-18,13,1125261.00
5967,49,94,2023-08-30,2,81502.00
5968,33,87,2024-12-14,12,762203.05
5969,9,70,2024-01-09,9,309199.00
5970,16,90,2023-06-30,13,976851.75
5971,45,85,2024-04-23,1,36650.05
5972,39,53,2023-10-12,9,483075.00
5973,40,129,2024-06-03,11,34131.60
5974,36,69,2024-02-09,11,473019.25
5975,13,112,2023-04-29,5,10359.75
5976,8,62,2024-04-28,5,485554.50
5977,27,108,2024-06-05,15,47673.85
5978,20,143,2023-07-09,3,13309.00
5979,22,10,2024-05-05,8,256264.00
5980,14,132,2023-06-28,3,4454.55
5981,42,6,2023-11-26,2,23640.00
5982,39,85,2024-09-02,12,439796.80
5983,33,72,2024-10-22,4,378726.05
5984,5,139,2023-06-08,6,8121.55
5985,45,110,2023-04-21,6,14224.35
5986,38,42,2024-07-02,14,79705.00
5987,24,34,2024-06-11,10,49175.00
5988,48,2,2024-07-28,8,106385.75
5989,6,139,2024-11-03,8,10829.05
5990,23,138,2024-10-10,4,15895.40
5992,42,36,2023-04-11,3,67804.00
5993,9,73,2024-09-01,5,715800.00
5994,38,30,2024-05-16,12,367625.30
5995,34,58,2023-07-16,5,544123.00
5996,44,32,2024-11-21,11,130650.65
5997,17,30,2023-04-30,4,128991.00
5998,36,115,2024-09-02,9,7475.00
5999,15,70,2023-11-25,4,137422.00
6000,5,49,2024-03-17,2,25201.60
6001,15,6,2023-09-26,13,145979.85
6002,13,79,2024-09-17,1,66147.00
6003,44,73,2023-02-11,13,1861079.00
6004,8,103,2024-05-24,12,21470.00
6005,22,149,2023-10-02,12,13264.85
6006,45,4,2024-02-10,6,19276.45
6007,26,6,2023-09-03,11,123520.90
6008,12,107,2024-03-27,10,14377.30
6009,36,89,2024-05-05,9,708102.00
6010,27,136,2023-06-06,1,1875.30
6011,19,72,2023-10-17,12,1195976.00
6012,27,44,2024-05-19,4,41065.65
6013,19,13,2024-06-23,3,22078.95
6014,26,142,2023-01-05,10,8264.00
6015,9,134,2023-08-24,3,14153.00
6016,18,117,2023-03-03,13,53339.00
6017,45,48,2023-12-26,6,83997.10
6018,16,85,2023-07-14,15,578680.00
6019,26,72,2024-05-15,7,697652.00
6020,7,79,2023-10-29,11,691234.25
6021,46,135,2024-03-31,10,16445.00
6022,22,119,2023-04-10,2,6512.00
6023,27,47,2024-01-28,11,67353.00
6024,33,103,2023-10-20,1,1789.00
6025,48,143,2023-11-01,4,16858.70
6026,7,77,2024-08-12,13,552102.95
6027,23,129,2023-10-27,15,46543.35
6028,34,39,2024-10-15,4,118531.00
6029,34,104,2024-03-31,10,37130.00
6030,25,18,2023-01-26,13,345442.00
6031,42,78,2024-10-24,13,1503755.00
6032,21,25,2024-04-01,14,161281.50
6033,5,78,2024-02-03,2,231346.85
6034,27,122,2023-05-07,3,3768.65
6035,46,67,2024-10-23,5,407497.75
6036,29,136,2024-11-12,4,7499.30
6037,39,71,2024-11-23,10,1236653.95
6038,6,71,2024-07-24,11,1360319.25
6039,32,118,2024-08-19,6,24596.45
6040,16,69,2023-02-09,1,43001.75
6041,35,46,2023-05-20,4,18938.25
6042,30,113,2023-04-03,13,57134.00
6043,35,80,2023-08-10,10,1227626.10
6044,15,148,2023-12-24,9,40916.50
6045,14,132,2024-08-11,8,12504.00
6046,16,94,2023-05-23,12,489010.00
6047,31,58,2024-08-09,4,435298.00
6049,15,43,2024-10-27,10,333420.55
6050,35,5,2024-10-31,1,23669.00
6051,19,86,2023-08-06,5,467616.00
6052,25,31,2023-01-13,11,91114.00
6053,2,24,2024-01-28,2,46464.00
6054,37,140,2024-12-29,10,31346.00
6055,25,148,2024-11-13,1,4546.70
6056,1,65,2024-07-06,10,255577.00
6057,36,3,2024-11-24,13,111448.30
6058,9,108,2023-04-19,13,43492.00
6059,30,82,2023-02-24,7,343366.10
6060,25,39,2024-02-11,6,177797.00
6061,43,133,2023-04-19,2,3595.75
6062,48,94,2023-09-17,12,489010.00
6063,24,104,2024-12-29,9,31746.15
6064,29,47,2024-02-12,15,87251.80
6065,17,85,2024-10-31,13,501523.00
6066,38,139,2023-08-15,12,16244.05
6067,27,4,2023-06-20,8,25702.25
6068,5,62,2023-11-25,4,388443.60
6069,43,134,2023-06-29,15,70764.00
6070,17,144,2024-04-07,6,12620.75
6071,48,54,2024-10-13,15,1823022.00
6072,45,87,2023-10-05,11,698686.05
6073,1,28,2023-03-30,13,176092.95
6074,42,114,2023-06-21,9,6834.30
6075,42,29,2023-09-30,5,182552.00
6076,9,148,2024-06-27,12,54555.65
6077,19,66,2023-06-24,13,155259.45
6078,33,142,2024-12-03,9,7066.10
6079,6,147,2024-11-19,12,34542.95
6080,34,104,2024-03-13,1,3713.00
6081,3,4,2023-04-25,4,12851.60
6082,25,8,2024-07-04,11,52084.70
6083,33,11,2024-06-19,12,413043.85
6084,20,95,2023-10-13,14,977313.00
6085,30,136,2024-01-12,15,28121.90
6086,8,44,2023-11-09,11,118875.00
6087,39,83,2023-12-12,5,640318.05
6088,38,145,2024-11-21,9,39149.00
6089,15,79,2023-05-27,10,661468.00
6090,48,107,2024-11-01,3,4540.00
6092,40,37,2024-01-23,15,91016.00
6093,6,64,2023-02-01,10,1115056.00
6094,30,76,2024-01-30,3,444595.00
6095,6,100,2023-02-28,11,1093072.85
6096,19,121,2023-03-28,10,36943.00
6097,39,11,2024-10-11,15,543479.00
6098,44,119,2024-10-29,14,45581.00
6099,10,59,2024-03-15,5,435831.00
6100,10,69,2024-03-13,11,497915.00
6101,9,49,2024-01-05,10,126009.90
6102,4,137,2023-03-07,3,9648.20
6103,31,142,2024-11-06,11,9091.00
6104,39,63,2023-07-15,2,279915.00
6105,24,130,2023-09-30,6,24865.00
6106,14,35,2024-02-18,10,104552.25
6108,34,13,2024-05-31,14,103036.05
6109,2,12,2024-02-13,14,38167.00
6110,20,125,2024-01-18,6,20412.00
6111,28,101,2023-07-08,12,5282.95
6112,43,92,2024-02-17,9,759702.65
6113,48,45,2024-04-02,10,94085.15
6114,41,19,2024-09-23,2,31221.75
6115,23,10,2024-10-31,14,426039.85
6116,8,113,2023-12-10,6,25051.50
6117,18,104,2023-09-05,10,35273.50
6118,23,97,2024-10-06,5,676675.00
6119,16,116,2023-08-09,13,33482.00
6120,27,22,2023-01-11,3,118359.00
6121,13,56,2023-11-30,8,326714.50
6122,26,22,2023-10-15,5,187400.80
6123,20,92,2024-02-10,6,506468.75
6124,40,88,2023-09-29,3,145009.00
6125,11,1,2024-04-28,1,31466.85
6126,43,54,2023-08-24,9,1039122.35
6127,34,44,2024-12-04,9,97262.00
6128,17,70,2023-07-25,12,391651.75
6129,46,105,2024-05-06,15,4643.00
6130,49,57,2024-11-29,1,112851.45
6131,49,29,2023-10-31,13,474634.00
6132,32,125,2023-07-28,12,40825.00
6133,14,101,2024-12-15,13,6024.00
6134,6,111,2023-04-15,14,59993.00
6135,39,6,2024-04-17,3,35461.00
6136,48,65,2024-10-19,4,97119.45
6137,21,124,2023-11-28,11,39395.55
6138,20,12,2023-06-24,7,18128.85
6139,11,86,2023-01-29,7,621928.90
6140,38,74,2024-05-24,10,822306.70
6141,1,56,2024-12-31,2,81679.10
6142,44,13,2023-11-01,10,73597.45
6143,32,98,2023-11-09,9,714250.00
6144,14,18,2024-11-24,15,398587.00
6145,46,52,2024-10-19,11,143207.75
6146,36,80,2024-11-20,14,1809134.00
6147,23,72,2023-09-21,6,568088.60
6148,42,69,2023-05-21,11,497915.00
6149,1,64,2023-07-18,8,847441.80
6150,11,147,2024-06-14,14,42421.00
6151,25,105,2024-05-17,7,2167.00
6152,41,15,2024-12-26,7,195298.00
6153,25,98,2023-11-10,11,829323.40
6154,28,25,2024-04-06,3,36379.00
6155,33,26,2024-06-12,14,241965.00
6156,33,109,2023-01-13,6,3549.20
6157,11,70,2023-01-26,4,137422.00
6158,40,12,2023-06-13,6,16357.00
6160,18,86,2023-08-05,2,187046.00
6161,11,28,2024-08-25,1,14259.00
6162,42,119,2024-02-20,9,29302.00
6163,39,10,2024-11-16,10,320330.00
6164,4,68,2023-01-21,15,1003457.00
6165,25,54,2023-11-12,11,1336883.00
6166,11,29,2024-06-05,7,242793.40
6167,15,108,2024-09-11,7,22248.05
6168,3,132,2023-10-06,13,20319.00
6169,47,30,2024-08-09,10,306355.05
6170,23,56,2024-07-24,4,163357.25
6171,23,150,2023-05-06,1,1646.00
6172,37,75,2023-10-17,5,163842.00
6173,49,45,2023-01-11,4,39615.00
6175,36,50,2023-02-01,13,146588.00
6176,48,132,2023-09-17,6,8909.10
6177,24,59,2024-06-18,10,871661.00
6178,47,98,2023-03-08,15,1190417.00
6179,9,127,2024-03-09,3,4415.60
6180,42,53,2023-07-27,12,644100.00
6181,31,11,2024-08-10,12,434783.00
6182,9,45,2024-11-20,7,65859.70
6183,10,69,2024-10-04,9,407385.00
6184,13,11,2024-02-01,4,137681.60
6185,10,39,2024-08-13,2,56302.70
6186,38,58,2024-02-20,12,1240600.25
6187,46,47,2024-10-16,4,24492.00
6188,34,133,2023-10-29,10,18927.00
6189,30,147,2023-08-08,11,31664.45
6190,21,37,2023-06-21,7,40350.30
6191,16,105,2023-02-15,8,2476.00
6192,36,66,2024-08-05,6,75430.00
6193,27,22,2023-02-05,9,337322.20
6194,37,143,2023-05-27,11,48801.00
6195,1,44,2024-12-17,9,92398.90
6196,47,52,2024-04-10,15,195283.90
6197,3,15,2023-07-25,2,53010.00
6198,5,73,2023-04-06,10,1360019.05
6199,24,76,2024-01-14,3,422365.25
6200,38,28,2023-10-14,2,27091.15
6201,35,71,2024-07-28,15,1854980.45
6202,14,93,2024-07-23,10,954531.50
6203,43,130,2023-06-11,2,7873.60
6204,27,56,2024-06-07,8,326714.50
6205,41,81,2023-02-26,11,1276451.35
6206,36,117,2024-01-26,9,35080.65
6207,30,120,2023-01-08,5,15622.00
6208,34,21,2024-04-19,1,8735.00
6209,12,81,2024-06-13,8,928328.60
6210,2,84,2024-04-23,2,86848.00
6211,6,48,2023-01-13,7,97996.30
6212,47,51,2023-08-01,14,853314.70
6213,25,81,2023-07-16,7,812287.05
6214,11,115,2023-04-03,9,7475.00
6215,23,145,2024-10-15,4,16529.05
6216,18,18,2024-11-27,3,79717.00
6217,12,76,2024-11-05,5,703941.45
6218,41,33,2024-05-07,12,80589.00
6219,39,128,2024-01-24,12,53018.55
6220,7,103,2024-01-10,11,18696.95
6221,43,82,2023-09-01,14,686733.15
6222,12,38,2023-10-21,10,251380.45
6223,8,23,2023-01-20,15,167679.00
6224,12,119,2024-08-31,4,12371.85
6225,30,87,2023-09-16,12,762203.05
6226,25,147,2023-06-26,15,43178.45
6227,27,70,2023-04-10,15,515331.00
6228,26,9,2023-09-18,11,436760.00
6229,14,1,2024-10-07,4,125865.50
6230,41,122,2024-01-21,4,5025.50
6231,8,124,2023-01-11,2,7163.00
6232,10,77,2024-10-18,3,134114.00
6233,3,119,2024-06-13,12,39070.00
6234,38,34,2024-09-23,1,4918.00
6235,16,41,2024-08-12,15,159000.00
6236,33,7,2024-06-05,3,58556.00
6237,26,22,2024-01-24,11,433981.00
6238,16,69,2023-11-19,2,90530.00
6239,44,141,2024-11-17,7,33473.00
6240,44,114,2024-02-07,1,759.05
6241,2,130,2024-05-10,15,62161.00
6242,46,29,2024-07-07,4,146041.00
6243,28,117,2024-10-01,15,61545.00
6244,38,99,2024-06-25,3,305710.00
6245,6,45,2024-02-19,10,99037.00
6246,49,95,2024-12-06,3,209424.00
6247,45,24,2024-02-26,5,116161.00
6248,5,115,2023-09-16,3,2367.40
6249,26,95,2024-02-02,4,279232.00
6250,8,149,2023-07-08,4,4421.30
6251,10,2,2023-03-02,8,106385.75
6252,3,40,2023-09-09,12,170208.00
6253,20,150,2023-04-14,10,16457.00
6254,31,33,2023-04-22,1,6380.20
6255,14,144,2024-04-03,10,22141.00
6256,34,120,2024-01-08,11,32650.55
6257,5,37,2024-05-20,14,80700.60
6258,16,14,2024-12-25,5,179055.00
6259,35,55,2023-11-04,2,208975.30
6260,48,138,2024-04-24,6,23843.10
6261,20,2,2024-09-26,10,139982.00
6262,48,139,2024-12-17,13,18523.00
6263,8,63,2024-04-06,6,797758.70
6264,4,98,2023-12-04,12,904717.30
6265,45,126,2024-04-13,6,16062.00
6266,8,94,2023-02-03,4,154852.85
6267,31,113,2023-02-02,12,52740.00
6268,48,95,2023-12-06,12,837696.00
6269,18,124,2024-06-19,6,21489.00
6270,26,115,2024-12-29,3,2367.40
6271,11,121,2023-12-11,3,10528.85
6272,2,7,2024-06-16,9,166885.55
6273,41,17,2023-06-28,14,196543.00
6274,1,36,2024-07-03,6,128827.60
6275,6,16,2023-08-31,11,313562.70
6276,43,2,2024-07-27,9,119683.85
6277,37,49,2023-10-22,8,106114.00
6278,23,14,2023-09-01,10,340205.45
6279,35,66,2023-07-13,13,155259.45
6280,24,10,2023-12-30,10,320330.00
6281,25,79,2023-06-30,13,816913.55
6282,26,146,2023-01-14,14,6596.80
6283,15,150,2024-04-10,14,21887.05
6284,17,44,2023-12-14,15,153997.85
6285,42,31,2023-02-04,12,99397.00
6286,21,114,2023-01-20,15,11389.55
6287,5,89,2023-05-27,6,448464.60
6288,17,18,2024-02-15,6,159435.00
6289,23,25,2023-09-02,12,138242.10
6290,44,36,2023-05-13,3,64413.80
6291,26,126,2024-11-19,15,40156.00
6292,27,101,2024-07-12,7,3244.00
6293,44,50,2023-03-30,13,146588.00
6294,25,30,2023-03-11,11,336990.65
6295,32,46,2023-02-04,11,54821.00
6296,44,68,2024-10-19,12,762626.75
6297,13,78,2023-06-12,10,1156735.20
6298,35,65,2024-08-07,5,127788.00
6299,30,111,2024-10-03,3,12856.00
6300,3,29,2023-02-27,15,520272.25
6301,10,73,2024-07-06,6,858960.00
6302,41,94,2023-01-20,11,448259.00
6303,6,116,2023-10-10,8,19573.80
6304,38,40,2023-06-21,3,42552.00
6305,1,65,2023-08-16,3,76673.00
6306,13,128,2024-08-15,11,51158.00
6307,13,107,2023-08-31,1,1437.35
6308,5,140,2023-06-21,11,32756.00
6309,37,74,2024-01-24,7,575614.50
6310,10,112,2024-10-12,9,19629.00
6311,11,114,2023-05-08,3,2278.10
6312,16,62,2023-08-21,5,511110.00
6313,24,134,2024-08-14,12,53780.45
6314,31,99,2024-01-15,15,1528550.00
6315,26,120,2023-08-02,8,24996.00
6316,41,99,2024-06-04,9,917130.00
6317,6,54,2024-09-20,3,364604.00
6318,45,13,2024-10-02,2,15494.00
6319,8,65,2024-11-06,3,76673.00
6320,5,29,2023-07-16,14,511145.00
6321,2,143,2024-09-10,13,57674.00
6322,24,77,2024-10-28,14,625865.00
6323,46,89,2023-04-08,14,1046418.35
6324,34,46,2024-04-04,11,54821.00
6325,8,2,2024-02-07,8,111985.00
6326,7,37,2024-12-17,4,24271.00
6327,32,103,2023-11-15,1,1699.55
6328,43,94,2024-07-03,8,326007.00
6329,25,17,2023-11-30,12,160041.75
6330,44,85,2024-02-06,7,256548.45
6331,21,28,2024-02-01,2,27091.15
6332,29,121,2024-07-05,3,11083.00
6333,18,129,2023-08-28,6,18617.15
6334,2,102,2024-07-24,12,9984.00
6335,5,87,2024-08-02,10,668599.00
6337,1,3,2024-07-17,4,34292.15
6338,14,113,2023-05-30,7,29226.75
6339,29,108,2024-05-17,5,15891.60
6340,17,134,2024-07-25,4,18870.00
6341,20,17,2024-02-24,7,93357.45
6342,27,66,2023-07-31,2,25143.00
6343,6,120,2024-11-02,11,34369.00
6344,14,73,2023-02-08,10,1360019.05
6345,47,55,2024-07-16,13,1429834.00
6346,39,127,2023-04-22,14,21691.00
6347,22,124,2024-03-19,6,21489.00
6348,44,48,2024-11-02,1,13999.20
6349,21,86,2024-10-29,11,1028754.00
6350,1,3,2024-10-05,3,27073.00
6351,9,126,2023-03-12,3,8031.00
6352,2,76,2024-04-17,13,1830248.15
6353,14,29,2023-12-14,9,328593.00
6354,19,22,2024-06-11,10,374802.55
6355,6,132,2024-07-18,9,13363.65
6356,48,136,2024-04-13,10,19735.00
6357,13,122,2023-07-22,3,3768.65
6358,4,121,2024-06-29,5,18471.00
6359,12,135,2024-03-26,3,4934.00
6360,6,99,2023-10-30,7,750867.00
6361,25,55,2024-02-05,11,1209859.00
6362,42,117,2024-11-18,12,49236.00
6363,17,147,2024-09-23,9,27271.00
6364,28,97,2023-05-31,9,1218016.00
6365,32,17,2023-12-04,4,53347.25
6366,8,19,2024-11-29,10,164324.00
6367,5,42,2023-07-10,3,17080.05
6368,39,60,2023-11-28,6,619881.65
6370,39,49,2023-07-22,5,66321.00
6371,16,35,2023-06-12,11,115007.95
6372,2,134,2023-05-26,15,67225.80
6373,19,23,2024-10-05,1,10620.05
6374,47,28,2024-09-24,2,28517.00
6375,27,41,2023-08-24,1,10600.00
6376,46,82,2023-11-10,14,722877.00
6377,27,61,2023-05-11,5,133088.35
6378,35,12,2024-05-03,2,5452.00
6379,31,6,2024-09-22,10,118202.00
6380,34,144,2023-09-23,13,27344.80
6381,4,88,2023-06-18,12,580038.00
6382,16,33,2023-12-05,13,82939.75
6383,25,94,2023-08-25,10,407508.00
6384,43,44,2024-10-29,8,86455.00
6385,47,69,2024-09-27,4,172007.00
6386,46,4,2023-08-26,13,41765.80
6387,22,112,2024-12-10,12,24862.45
6388,24,50,2024-01-21,9,96409.80
6389,33,17,2024-12-30,11,146705.65
6390,21,100,2023-08-05,2,198740.00
6391,15,92,2023-07-10,13,1155103.00
6392,28,141,2023-11-05,12,54512.90
6393,49,59,2024-02-22,5,435831.00
6394,37,129,2023-04-13,10,32662.00
6396,41,13,2023-06-12,10,77471.00
6397,27,26,2023-03-10,1,16418.85
6398,37,15,2024-03-23,11,291552.15
6399,13,58,2023-11-24,2,206766.55
6400,33,48,2023-11-20,3,44209.00
6401,47,110,2023-11-11,6,14224.35
6402,10,77,2024-07-27,4,178819.00
6403,8,109,2024-11-15,14,8282.10
6404,19,22,2024-10-11,9,337322.20
6405,19,87,2024-04-04,8,508135.05
6406,40,61,2024-04-07,13,364242.00
6407,28,39,2023-09-01,15,444492.00
6408,6,86,2023-09-17,14,1309324.00
6409,37,115,2024-05-31,15,12459.00
6410,36,44,2023-01-23,9,97262.00
6411,23,8,2023-06-14,5,24921.00
6412,33,107,2023-05-17,15,22701.00
6413,21,70,2024-01-13,1,32637.25
6414,17,29,2024-02-26,6,208108.90
6415,9,84,2023-04-23,2,82505.60
6416,24,116,2023-09-13,11,28331.00
6417,25,142,2023-12-27,3,2479.00
6418,30,74,2023-04-18,1,82231.05
6419,11,86,2023-03-05,1,88846.85
6420,3,112,2024-04-07,2,4362.00
6421,12,109,2024-08-29,5,2958.30
6422,46,92,2024-12-19,4,355416.00
6423,46,57,2024-04-09,2,237581.00
6424,46,134,2024-10-14,11,51894.00
6425,43,54,2023-11-04,4,486139.00
6426,36,95,2024-08-12,5,331588.00
6427,16,59,2023-06-01,3,261498.00
6428,14,118,2024-07-18,4,16397.00
6429,7,133,2023-02-14,8,15142.00
6430,40,86,2024-10-16,14,1243857.80
6431,14,4,2023-05-22,5,16063.55
6432,14,82,2024-08-06,7,361438.00
6433,45,104,2024-06-26,12,44556.00
6434,31,119,2023-11-23,7,21651.45
6435,15,10,2023-10-12,10,320330.00
6436,37,107,2023-10-03,6,9080.00
6437,34,59,2024-09-06,7,579654.85
6438,14,48,2024-08-14,4,58945.00
6439,42,3,2024-03-15,9,77157.10
6440,6,78,2023-12-20,9,1095854.00
6441,43,136,2023-01-25,6,11841.00
6442,20,109,2024-06-12,12,7472.00
6443,42,122,2024-12-04,6,7935.00
6444,22,25,2023-08-25,12,138242.10
6445,20,5,2023-11-15,6,142014.00
6446,9,124,2024-10-22,4,15080.00
6447,13,4,2024-09-26,13,43964.00
6448,16,58,2023-08-03,15,1632369.00
6449,1,112,2024-11-19,7,15267.00
6450,11,21,2023-05-29,8,66382.20
6451,3,120,2024-01-01,7,21871.00
6452,28,69,2023-07-06,8,362120.00
6453,44,17,2023-02-02,8,106694.50
6454,40,26,2024-07-02,3,51850.00
6455,46,138,2023-04-29,11,43713.30
6456,6,115,2023-01-13,10,8306.00
6457,11,12,2024-11-05,15,38848.35
6458,34,72,2024-01-25,10,996646.00
6459,3,91,2023-01-02,8,1079088.00
6460,47,127,2024-04-04,4,5887.15
6461,25,52,2024-03-27,5,68520.00
6462,1,16,2023-04-10,6,180036.00
6463,19,88,2023-05-18,3,137758.55
6464,15,117,2023-07-27,6,23387.10
6465,19,79,2023-04-29,13,859909.00
6466,15,138,2023-08-07,5,20915.00
6467,21,11,2023-09-13,6,206521.45
6468,7,122,2024-06-14,10,13225.00
6469,48,8,2023-04-10,5,24921.00
6470,13,101,2024-03-16,7,3244.00
6471,46,91,2023-09-06,12,1618632.00
6472,46,116,2024-12-08,3,7727.00
6473,28,112,2023-05-06,2,4143.90
6474,6,88,2023-06-30,7,338355.00
6475,43,88,2024-08-06,2,96673.00
6476,38,129,2023-05-20,3,9799.00
6477,46,29,2023-07-05,5,182552.00
6478,14,69,2024-09-10,6,271590.00
6479,25,18,2023-12-10,9,227194.40
6480,9,1,2024-07-18,9,298103.00
6481,9,44,2023-10-11,14,151296.00
6482,24,146,2024-04-20,8,3769.60
6483,12,113,2024-10-23,5,20876.25
6484,31,108,2024-11-27,6,20073.00
6485,15,133,2023-07-24,13,23374.75
6486,17,28,2023-12-19,15,203184.10
6487,5,81,2023-12-13,2,244297.00
6488,19,81,2023-03-05,7,855039.00
6489,34,8,2024-12-23,6,29905.00
6490,12,20,2024-08-25,6,185001.00
6491,38,125,2024-09-13,15,51031.00
6492,37,122,2023-11-17,4,5025.50
6493,38,107,2024-11-17,9,12939.00
6494,7,50,2024-04-21,7,74985.40
6495,28,58,2023-05-23,14,1523544.00
6497,11,137,2023-03-12,5,16927.00
6498,25,3,2023-04-25,5,45121.00
6499,33,65,2023-05-22,7,178904.00
6500,35,5,2024-12-24,13,307697.00
6502,40,85,2024-08-21,13,476446.85
6503,7,145,2023-01-23,6,26099.00
6504,12,91,2024-03-04,14,1888404.00
6505,36,7,2023-12-27,10,195188.00
6506,40,11,2024-06-24,11,398551.00
6507,32,62,2023-11-24,13,1328886.00
6508,4,147,2024-07-05,4,11514.00
6509,47,39,2023-04-16,7,197058.50
6510,2,135,2023-03-04,12,18747.30
6511,37,127,2023-02-25,6,9296.00
6512,36,25,2023-04-10,12,138242.10
6513,2,124,2023-11-01,11,41469.00
6514,1,41,2024-04-05,12,127200.00
6515,15,16,2023-12-02,9,256551.30
6516,41,68,2023-06-20,15,953284.15
6517,35,101,2023-03-05,7,3244.00
6518,46,75,2024-01-03,2,65537.00
6519,25,44,2023-03-30,8,82132.25
6520,13,95,2024-09-10,13,862129.75
6521,5,114,2024-06-23,1,799.00
6522,36,113,2023-11-08,4,17580.00
6523,4,59,2023-08-26,6,522997.00
6524,32,148,2024-07-23,9,40916.50
6525,7,83,2024-06-27,7,943627.00
6526,2,56,2023-08-07,6,245036.35
6527,40,116,2023-11-09,9,23180.00
6528,16,26,2023-05-05,12,197028.10
6529,43,128,2023-07-14,3,13952.00
6530,7,70,2024-08-30,11,377910.00
6531,44,55,2024-06-30,5,549936.00
6532,32,3,2024-12-19,9,77157.10
6533,7,52,2024-01-30,7,91132.55
6534,1,29,2023-09-11,10,346847.85
6535,8,123,2024-12-20,13,34296.90
6536,9,58,2024-09-06,2,217649.00
6537,33,136,2023-04-09,3,5624.00
6538,11,33,2024-09-18,11,73873.00
6539,19,100,2024-02-12,5,523001.00
6540,24,134,2023-10-17,4,18870.00
6541,6,123,2023-11-18,11,29020.60
6542,14,69,2023-10-15,13,588445.00
6543,38,13,2024-07-16,7,54230.00
6544,5,128,2023-06-10,13,60459.00
6545,43,48,2023-12-25,9,125995.65
6546,33,94,2023-05-09,9,366758.00
6547,47,69,2024-01-14,9,387015.75
6548,41,1,2023-07-13,5,157332.35
6549,8,124,2023-08-05,5,17907.50
6550,41,133,2024-05-27,2,3595.75
6551,1,48,2023-12-25,13,191573.00
6552,30,46,2023-02-01,12,59805.00
6553,47,116,2024-02-05,10,25755.00
6554,25,104,2024-03-15,10,37130.00
6555,23,79,2024-09-14,6,396881.00
6556,46,102,2024-10-14,4,3328.00
6557,32,113,2024-04-14,10,43950.00
6558,1,15,2023-12-19,3,83699.00
6559,43,16,2023-08-15,10,300060.00
6560,21,102,2023-01-16,5,4160.00
6561,17,131,2023-03-01,2,1927.00
6562,46,44,2023-11-08,9,97262.00
6563,23,97,2024-06-28,10,1353351.00
6564,6,27,2024-04-26,9,141172.85
6565,15,38,2023-06-07,7,185228.00
6566,10,61,2023-02-07,3,79853.20
6567,24,128,2024-03-24,14,65110.00
6568,49,140,2024-07-21,7,20844.90
6569,25,25,2024-08-02,13,149761.80
6570,7,50,2024-12-05,4,42848.80
6571,13,3,2024-11-24,11,94302.70
6572,24,66,2023-01-05,3,35829.25
6573,48,79,2024-09-26,10,628394.60
6574,27,8,2024-09-14,8,39873.00
6575,33,70,2024-11-28,3,97912.70
6576,22,135,2024-09-01,6,9373.65
6577,7,34,2024-08-16,11,51388.35
6578,48,116,2024-03-01,6,14680.35
6579,45,82,2023-10-22,9,464706.00
6580,20,7,2023-12-03,11,214706.00
6581,43,3,2024-11-28,13,111448.30
6582,8,127,2023-01-26,13,19134.90
6583,25,9,2024-11-01,9,357350.00
6584,13,138,2023-03-02,7,29281.00
6585,14,31,2024-09-17,13,107680.00
6586,5,50,2024-07-03,1,11276.00
6587,42,128,2023-07-06,8,35345.70
6588,18,123,2023-04-27,13,34296.90
6589,36,49,2023-06-29,2,25201.60
6590,2,134,2023-10-04,2,9435.00
6591,46,9,2023-09-01,6,238233.00
6592,39,60,2024-06-01,14,1446389.25
6593,7,142,2023-02-13,6,4710.10
6594,49,39,2023-02-06,7,197058.50
6595,8,56,2023-06-04,14,601843.00
6596,39,22,2023-01-13,10,374802.55
6597,8,29,2023-02-27,5,173424.40
6598,16,48,2023-05-29,14,206309.00
6599,13,104,2023-01-29,3,11139.00
6600,42,138,2023-08-10,9,35764.65
